artifact	audience	doc_type	risk	status	notes
talkbank-tools/vscode/node_modules/parse5-htmlparser2-tree-adapter/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/parse5-parser-stream/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/path-exists/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/path-key/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/path-scurry/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/path-scurry/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/path-scurry/node_modules/lru-cache/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/path-scurry/node_modules/lru-cache/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/path-type/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/pathe/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/pend/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/picocolors/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/picomatch/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/pluralize/Readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/postcss/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/prebuild-install/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/prebuild-install/CONTRIBUTING.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/prebuild-install/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/prelude-ls/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/prelude-ls/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/process-nextick-args/license.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/process-nextick-args/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/pump/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/pump/SECURITY.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/punycode/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/punycode.js/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/pure-rand/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/pure-rand/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/qs/.github/SECURITY.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/qs/.github/THREAT_MODEL.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/qs/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/qs/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/qs/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/queue-microtask/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/rc/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/rc/node_modules/strip-json-comments/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/rc-config-loader/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/read/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/read-pkg/node_modules/unicorn-magic/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/read-pkg/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/readable-stream/CONTRIBUTING.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/readable-stream/GOVERNANCE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/readable-stream/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/readable-stream/doc/wg-meetings/2015-01-30.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/readable-stream/node_modules/safe-buffer/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/require-from-string/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/restore-cursor/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/reusify/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/reusify/SECURITY.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/rollup/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/rollup/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/run-applescript/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/run-parallel/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/safe-buffer/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/safer-buffer/Porting-Buffer.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/safer-buffer/Readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/sax/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/sax/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/secretlint/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/semver/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/shebang-command/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/shebang-regex/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/side-channel/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/side-channel/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/side-channel-list/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/side-channel-list/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/side-channel-map/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/side-channel-map/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/side-channel-weakmap/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/side-channel-weakmap/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/siginfo/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/signal-exit/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/simple-concat/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/simple-get/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/sirv/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/slash/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/slice-ansi/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/source-map-js/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/spdx-correct/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/spdx-exceptions/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/spdx-expression-parse/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/spdx-license-ids/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/stackback/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/std-env/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/stdin-discarder/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/string-width/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/string_decoder/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/string_decoder/node_modules/safe-buffer/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/strip-ansi/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/structured-source/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/supports-color/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/supports-hyperlinks/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/table/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/table/node_modules/ajv/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/table/node_modules/ansi-regex/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/table/node_modules/emoji-regex/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/table/node_modules/json-schema-traverse/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/table/node_modules/string-width/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/table/node_modules/strip-ansi/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/tar-fs/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/tar-stream/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/tar-stream/node_modules/readable-stream/CONTRIBUTING.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/tar-stream/node_modules/readable-stream/GOVERNANCE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/tar-stream/node_modules/readable-stream/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/terminal-link/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/textextensions/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/textextensions/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/textextensions/SECURITY.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/tinybench/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/tinyexec/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/tinyglobby/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/tinyrainbow/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/tmp/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/to-regex-range/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/totalist/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/ts-api-utils/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/ts-api-utils/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/tslib/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/tslib/SECURITY.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/tunnel/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/tunnel/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/tunnel-agent/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/type-check/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/type-fest/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/typed-rest-client/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/typed-rest-client/opensource/Node-SMB/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/typescript/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/typescript/SECURITY.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/uc.micro/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/underscore/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/Agent.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/BalancedPool.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/CacheStorage.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/CacheStore.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/Client.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/ClientStats.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/Connector.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/ContentType.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/Cookies.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/Debug.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/DiagnosticsChannel.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/Dispatcher.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/EnvHttpProxyAgent.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/Errors.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/EventSource.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/Fetch.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/GlobalInstallation.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/H2CClient.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/MockAgent.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/MockCallHistory.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/MockCallHistoryLog.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/MockClient.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/MockErrors.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/MockPool.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/Pool.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/PoolStats.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/ProxyAgent.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/RedirectHandler.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/RetryAgent.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/RetryHandler.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/RoundRobinPool.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/SnapshotAgent.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/Util.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/WebSocket.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/api/api-lifecycle.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/best-practices/client-certificate.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/best-practices/crawling.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/best-practices/mocking-request.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/best-practices/proxy.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/docs/docs/best-practices/writing-tests.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/lib/web/subresource-integrity/Readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici/types/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/undici-types/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/unicorn-magic/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/universalify/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/uri-js/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/url-join/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/url-join/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/util-deprecate/History.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/util-deprecate/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/uuid/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/uuid/CONTRIBUTING.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/uuid/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/uuid/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/validate-npm-package-license/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/version-range/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/version-range/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/version-range/SECURITY.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/vite/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/vite/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/vitest/LICENSE.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/vitest/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/vscode-jsonrpc/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/vscode-languageclient/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/vscode-languageclient/node_modules/minimatch/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/vscode-languageserver-protocol/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/vscode-languageserver-types/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/whatwg-encoding/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/whatwg-mimetype/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/which/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/which/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/why-is-node-running/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/word-wrap/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/wrap-ansi/node_modules/ansi-styles/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/wrap-ansi/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/wrappy/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/wsl-utils/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/xml2js/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/xmlbuilder/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/xmlbuilder/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/y18n/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/y18n/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/yallist/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/yargs/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/yargs-parser/CHANGELOG.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/yargs-parser/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/yauzl/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/yazl/README.md	developer	reference	medium	unreviewed	
talkbank-tools/vscode/node_modules/yocto-queue/readme.md	developer	reference	medium	unreviewed	
talkbank-tools/.github/workflows/ci.yml	developer	workflow	critical	unreviewed	priority-1
talkbank-tools/.github/workflows/release.yml	developer	workflow	critical	unreviewed	priority-1
